while imports from Japan rose to 323,000 tons from 288,000 in July	Imports from Canada rose to 272,000 tons in August from 209,000 in July	Conjunction
imports for the first eight months of 1989 were below the level allowed by the Voluntary Restraint Agreement program	The American Institute for Imported Steel said	Restatement
It can happen in any industry	Consider the difficulties faced by Audi salespeople when the car was tainted by false charges of sudden acceleration, or Exxon dealers' problems in the wake of the Valdez oil spill	Instantiation
Wang's are finding ways to combat the bad news	It's very important that we exude confidence	Cause
and avoid discussions of finances	Responding to such questions is "defensive	Cause
At one sales strategy meeting, an executive suggested ordering salespeople to become experts on the annual report	Mr. Miller vetoed that	Contrast
Mr. Miller vetoed that	Even I can't understand all the footnotes	Cause
Mike Metschan, a salesman in Wang's Austin, Texas, office, has a breezier method	We tell them $3 billion companies don't go out of business	Restatement
We tell them $3 billion companies don't go out of business	We tell them all the major companies are having financial difficulties	Conjunction
We tell them all the major companies are having financial difficulties	Mike Metschan, a salesman in Wang's Austin, Texas, office, has a breezier method	Contrast
that after a sharp sales slump in July and August, sales stabilized in September	Mr. Miller says	Cause
anyone representing a troubled company must walk a fine line	Experts on sales technique say	Cause
The customer will react to strength	Ignore the present condition	Cause
Ignore the present condition	Show it's business as usual	Alternative
That isn't easy	Wang's customers are data processing managers who want to be sure that their suppliers are stable, wellrun companies that will be around to fix bugs and upgrade computers for years to come	Cause
but they've come a long way	They were on the road to recovery in terms of customer attitudes until this bad quarter happened	Restatement
The first priority for Wang's sales force is to make sure it holds on to existing customers	Wang's installed base is one of its greatest assets, and many of those customers remain extremely loyal	Cause
New customers are even tougher	You can't sell a VS to a new customer	Restatement
The financial problems are particularly frustrating for salespeople pushing Wang's image systems	Consultants say that Wang's technology is among the best available in the image market	Cause
But salespeople often found that news of Wang's problems superseded their sales efforts	William Tait, a former sales manager in Indianapolis, says that his office had all but sold a $1.5 million image system to pharmaceutical maker Eli Lilly & Co	Instantiation
that his office had all but sold a $1.5 million image system to pharmaceutical maker Eli Lilly & Co	When they were making the decision, all hell broke loose with the finances	Contrast
When they were making the decision, all hell broke loose with the finances	the Lilly executives told him they couldn't take the risk with Wang	Cause
he doesn't blame Lilly	Mr. Tait say	Cause
Buyers have to rely on a supplier "continually upgrading and replacing the product	When a company realizes that, it's hard to go with Wang	Cause
It can be hard for a salesperson to fight off feelings of discouragement	You have pride in your job	Cause
You think you can go out and turn things around	It's a tough thing when you can't	Cause
It's a tough thing when you can't	The reason doesn't relate to your selling skills	Cause
Discouragement feeds on itself	The problem is, if people get down in the dumps, they stop selling	Restatement
The bad news is, you'll be rejected more	The good news is, it's not your fault	Contrast
But Mr. Miller, Wang's new president, recently warned his salespeople about negativism	Our customers watch us for the hidden message," he said	Restatement
Our customers watch us for the hidden message	Look a customer right in the eye and say, `I'm glad to be at Wang	Cause
The parent company is diversifying into other industries around the world	Everytime we talked about Blinder International, {people} thought it was the brokerage house	Contrast
Everytime we talked about Blinder International, {people} thought it was the brokerage house	said president Meyer Blinder in explaining the name change	Contrast
Net was $24 million, or $1.15 a share, up from $19 million, or 90 cents a share, a year earlier	Sales rose 7.4% to $580 million from $540 million	Conjunction
The chemical segment had a $6 million gain on the sale of ammonia and urea businesses, which was offset by a $6 million charge for future environmental expenditures	Profit in Olin's defense and ammunition segment rose to $8 million from $7 million	Contrast
Profit in Olin's defense and ammunition segment rose to $8 million from $7 million	The metals segment, hurt by a strike, had break-even results, against $3 million a year ago	Contrast
In the first nine months, net rose 21% to $93 million, or $4.52 a share, from $77 million, or $3.62 a share a year ago	Sales rose 13% to $1.91 billion from $1.69 billion	Conjunction
GTE Corp. and MCI Communications Corp. reported strong earnings gains to record levels for the third quarter	Southwestern Bell Corp. and Cincinnati Bell posted slight declines	Contrast
the quarter included a 10% increase in local-exchange usage for long-distance calling and a 5% increase in the number of access lines in service	The company said	Contrast
Earlier rate reductions in Texas and California reduced the quarter's revenue and operating profit $55 million	a year earlier, operating profit in telephone operations was reduced by a similar amount as a result of a provision for a reorganization	Contrast
Revenue in the telecommunications products and services unit rose 27% to $728.8 million, but operating profit was unchanged at $26.3 million, partly because of start-up expenses	Electrical products' sales fell to $496.7 million from $504.5 million with higher world-wide lighting volume offset by lower domestic prices and the impact of weaker currencies in Europe and South America	Conjunction
Electrical products' sales fell to $496.7 million from $504.5 million with higher world-wide lighting volume offset by lower domestic prices and the impact of weaker currencies in Europe and South America	Operating profit of $37.2 million was unchanged	Conjunction
MCI, which stepped up efforts to sell long-distance telephone service to residential customers, reported a 59% jump in earnings	Revenue rose 23% to $1.67 billion from $1.36 billion	Conjunction
while operating margins rose to 16.1% from 15.9% the previous quarter and 12.6% a year ago	the company sees further improvements in operating margins	Conjunction
the company sees further improvements in operating margins	Daniel Akerson, MCI chief financial officer, said	Restatement
In national over-the-counter trading, MCI fell $2.625 to $42.375	some investors apparently expected slightly better revenue growth	Cause
MCI claims about 12% of the overall long-distance telephone market but just under 10% of the $23 billion residential market	It has been trying to improve its share of the residential market	Cause
It has been trying to improve its share of the residential market	The company wants its business mix to more closely match that of AT&T -- a step it says will help prevent cross subsidization	Cause
MCI recorded "another solid cash positive quarter	Mr. Akerson said	Restatement
The current quarter looks fine	We think revenue will continue to grow and that we can control costs and thus improve profitability	Restatement
net declined 1.8%	Cincinnati Bell Inc. said	Contrast
Revenue jumped nearly 17% to $223.3 million from $191.4 million	In composite trading on the New York Stock Exchange, Cincinnati Bell fell 25 cents to $29	Conjunction
Frank Carlucci III was named to this telecommunications company's board	Mr. Carlucci, 59 years old, served as defense secretary in the Reagan administration	Asynchronous
In addition to his previous real-estate investment and asset-management duties, Mr. Meador takes responsibility for development and property management	Those duties had been held by Van Pell, 44	Asynchronous
A year earlier, the savings bank had earnings of $8.1 million, or 33 cents a share	For the nine months, it had a loss of $58.3 million, or $2.44 a share, after earnings of $29.5 million, or $1.20 a share, in the 1988 period	Contrast
it increased its loan-loss reserves by $93 million after reviewing its loan portfolio	Great American said	Contrast
Arbitragers weren't the only big losers in the collapse of UAL Corp. stock	Look at what happened to UAL's chairman, Stephen M. Wolf, and its chief financial officer, John C. Pope	Instantiation
When bank financing for the buy-out collapsed last week, so did UAL's stock	Even if the banks resurrect a financing package at $250 a share, the two executives would still get about $25 million less than they stood to gain in the initial transaction	Cause
Mr. Wolf owns 75,000 UAL shares and has options to buy another 250,000 at $83.3125 each	In the $300-a-share buyout, that totaled about $76.7 million	Cause
In the $300-a-share buyout, that totaled about $76.7 million	By yesterday's close of trading, it was good for a paltry $43.5 million	Contrast
Of course, Mr. Wolf, 48 years old, has some savings	He left his last two jobs at Republic Airlines and Flying Tiger with combined stock-option gains of about $22 million, and UAL gave him a $15 million bonus when it hired him	Cause
He left his last two jobs at Republic Airlines and Flying Tiger with combined stock-option gains of about $22 million, and UAL gave him a $15 million bonus when it hired him	His 1988 salary was $575,000, with a $575,000 bonus	Conjunction
The 40-year old Mr. Pope hasn't changed jobs enough -- at least the right ones -- to stash away that kind of money	United paid him a $375,000 bonus to lure him away from American Airlines, and he was paid a salary of $342,122 last year with a $280,000 bonus	Restatement
United's directors voted themselves, and their spouses, lifetime access to the Friendly Skies -- free first-class travel, and $20,000 a year for life as well	Conceivably, in a scaled-back buy-out, they could be bumped back to coach seats for life	Contrast
Merck & Co. reported a 25% increase in earnings	Warner-Lambert Co. 's profit rose 22%	List
Merck & Co. reported a 25% increase in earnings; Warner-Lambert Co. 's profit rose 22% and Eli Lilly & Co. 's net income rose 24%	The results were in line with analysts' expectations	Restatement
Merck, Rahway, N.J., continued to lead the industry with a strong sales performance in the human and animal health-products segment	A stronger U.S. dollar reduced third-quarter and first-nine-month sales growth 2% and 3%, respectively	Contrast
A stronger U.S. dollar reduced third-quarter and first-nine-month sales growth 2% and 3%, respectively	International sales accounted for 47% of total company sales for the nine months, compared with 50% a year earlier	Restatement
Mevacor, Merck's new cholesterol-lowering drug, had higher sales than any other prescription medicine has ever achieved in the U.S. in the year following introduction, the company said	The drug was introduced in West Germany this year	Conjunction
Warner-Lambert, Morris Plains, N.J., reported sales that were a record for any quarter and the eighth quarter in a row of 20% or more per-share earnings growth	1989 will be the best year in its history	Cause
with per-share earnings expected to increase more than 20% to about $6.10	Sales for the quarter rose to $1.11 billion from $1.03 billion	Conjunction
Prescription-drug world-wide sales rose 9% in the quarter to $340 million	U.S. sales rose 15%	Contrast
U.S. sales rose 15%	The segment's growth was led by sales of the cardiovascular drugs Lopid, a lipid regulator, and Dilzem, a calcium channel blocker	Restatement
World-wide sales of Warner-Lambert's non-prescription health-care products, such as Halls cough tablets, Rolaids antacid, and Lubriderm skin lotion, increased 3% to $362 million in the third quarter	U.S. sales rose 5%	Contrast
Confectionery products sales also had strong growth in the quarter	World-wide sales of Trident gum, Certs breath mints, and Clorets gum and breath mints, increased 12% to $277 million	Restatement
Third-quarter sales of the Indianapolis, Ind., company rose 11% to $1.045 billion from $940.6 million	Nine-month sales grew 12% to $3.39 billion from $3.03 billion a year earlier	Conjunction
Sales of Prozac, an anti-depressant, led drug-sales increases	Higher sales of pesticides and other plant-science products more than offset a slight decline in the sales of animal-health products to fuel the increase in world-wide agricultural product sales	Conjunction
That compares with per-share earnings from continuing operations of 69 cents the year earlier	including discontinued operations, per-share was 88 cents a year ago	Contrast
The per-share estimates mean the consumer-products company's net income, increased to between $69.5 million and $76 million, from $47.1 million the year-before period	Colgate's world-wide third-quarter sales rose about 8% to $1.29 billion	Conjunction
The estimated improvement in Colgate's U.S. operations took some analysts by surprise	Colgate's household products business has been a weak performer	Cause
that Colgate's domestic business, apart from its highly profitable Hill's Pet Products unit, has lagged	Mr. Mark conceded	Concession
and a lot more will be done	Improving profitability of U.S. operations is an extremely high priority in the company	Cause
Beantown scribes, who spare no invective when taking on local luminaries such as Michael "Pee Wee" Dukakis, or New England Patriots Coach Raymond "Rev.
Ray" Berry, yesterday poured ridicule on new drawings of Globe columnists that replaced old photos in the revamped pages this week	By late last night, Globe Managing Editor Thomas Mulvoy, bending to the will of his troops, scrapped the new drawings	Cause
Trouble was, nobody thought they looked right	Globe columnist Mike Barnicle -- in the second attack on his employer in as many weeks -- averred that his shadowy countenance was so bad, it looked "like a face you'd find on a bottle of miracle elixir that promises to do away with diarrhea in our lifetime	Instantiation
Globe columnist Mike Barnicle averred that his shadowy countenance was so bad, it looked "like a face you'd find on a bottle of miracle elixir that promises to do away with diarrhea in our lifetime	Mr. Barnicle reminded readers that he still hasn't forgiven Globe management for questioning a $20 expense chit he submitted for parking his car while chasing a story	Conjunction
I thought {the drawing} a cross between someone you'd spot whipping open his trench coat . . . or a guy who boasted he'd been Charles Manson's roommate for the last 19 years," he said	Mr. Barnicle was hardly kinder to the renderings of colleagues Michael Madden ("appears to be a pervert"), Will McDonough ("looks as if he drove for Abe Lincoln") or Bella English, whose "little girl now screams hysterically every time she sees a newspaper	Conjunction
But think of the money you, the reader, will save on Halloween	Instead of buying masks for your kids, just cut out the columnists' pictures	Cause
Deeply ingrained in both the book review "Kissing Nature Good-bye" by Stephen MacDonald (Leisure & Arts, Sept. 27) and the books reviewed is the assumption that global warming is entirely a result of human activity	Is such a view justified	Contrast
About 20,000 years ago the last ice age ended	Enormous ice sheets retreated from the face of North America, northern Europe and Asia	Restatement
Furthermore, no bell has yet rung to announce the end of this immense episode of natural global warming	It is probably continuing	Conjunction
You're telling someone they can spend the next three or four or five or six years of their life bringing about the most difficult and costly modernization of an information system on the civil side ever	On the comptroller side, you're developing and making work financial controls governing a $6 billion budget	Conjunction
The rebel officer's slow and painful death was personally supervised by Gen. Noriega	says a U.S. official with access to intelligence reports	Conjunction
He is now changing the place he sleeps every night, sometimes more than once a night	His meals are most often prepared by women he trusts -- his full-time mistress, Vicky Amado, and her mother, Norma	List
And he is collecting the names of those who telephoned the coup-makers to congratulate them during their brief time in control of his headquarters	More enemies to be dealt with	Restatement
it is merely the latest chapter in a byzantine relationship between Mr. Noriega and Washington that stretches back three decades	America's war on the dictator over the past two years, following his indictment on drug charges in February 1988, is the legacy of that relationship	Restatement
America's war on the dictator over the past two years is the legacy of that relationship	Before American foreign policy set out to destroy Noriega, it helped create him out of the crucible of Panama's long history of conspirators and pirates	Conjunction
for allegedly raping and savagely beating a prostitute, according to a U.S. Embassy cable from that period	according to a U.S. Embassy cable from that period	Cause
But U.S. intelligence, rather than rein in or cut loose its new spy, merely filed the report away	Mr. Noriega's tips on emerging leftists at his school were deemed more important to U.S. interests	Cause
But U.S. intelligence, rather than rein in or cut loose its new spy, merely filed the report away.
Mr. Noriega's tips on emerging leftists at his school were deemed more important to U.S. interests	From that point on, the U.S. would make a practice of overlooking the Panamanian's misadventures	Conjunction
The U.S. has befriended and later turned against many dictators, but none quite so resourceful	The 55-year-old Mr. Noriega isn't as smooth as the shah of Iran, as well-born as Nicaragua's Anastasio Somoza, as imperial as Ferdinand Marcos of the Philippines or as bloody as Haiti's Baby Doc Duvalier.
Yet he has proved more resilient than any of them	Cause
The U.S. underestimated Noriega all along	He has mastered the art of survival	Cause
In keeping with America's long history of propping up Mr. Noriega, recent U.S. actions have extended rather than shortened his survival	Mr. Noriega might have fallen of his own weight in 1988 because of Panama's dire economic situation but increasing external pressure has only given him additional excuses for repression, and a scapegoat for his own mismanagement	Instantiation
Perhaps most important, Mr. Noriega's allies have intervened to encourage -- in some cases, to demand -- that the dictator maintain his grip of the throne	One Colombian drug boss, upon hearing in 1987 that Gen. Noriega was negotiating with the U.S. to abandon his command for a comfortable exile, sent him a hand-sized mahogany coffin engraved with his name	Instantiation
He is cornered	The Americans have left him without a way out	Cause
His chief advantage in the fight: his intimate knowledge of American ways and weaknesses	Mr. Noriega often tells friends that patience is the best weapon against the gringos, who have a short attention span and little stomach for lasting confrontation	Instantiation
The U.S. discovered the young Tony Noriega in late 1959, when he was in his second year at the Chorrillos Military Academy in Lima, according to former U.S. intelligence officials	The contact occurred through Mr. Noriega's half-brother, a Panamanian diplomat based in Peru named Luis Carlos Noriega Hurtado.
Luis Carlos, knowing that helping the Americans could advance the career of any Panamanian officer, relayed Tony's reports on the leftist tendencies he observed among his fellow students and, more important, among his officers and instructors	Restatement
The contact occurred through Mr. Noriega's half-brother, a Panamanian diplomat based in Peru named Luis Carlos Noriega Hurtado	Luis Carlos, knowing that helping the Americans could advance the career of any Panamanian officer, relayed Tony's reports on the leftist tendencies he observed among his fellow students and, more important, among his officers and instructors	Cause
Luis Carlos relayed Tony's reports on the leftist tendencies he observed among his fellow students and, more important, among his officers and instructors	A spy was born	Cause
It was a heady experience for the pockmarked and slightly built Mr. Noriega, who was known to his friends as Cara la Pina -- pineapple face	Born the illegitimate son of his father's maid, he was raised on the mean streets of the central market district of Panama City	Cause
In his peaked military cap and neatly pressed, French-made uniform, Noriega felt more respected and powerful than ever in his underprivileged life	friends from the period say	Cause
Mr. Noriega's relationship to American intelligence agencies became contractual in either 1966 or 1967	intelligence officials say	Asynchronous
His commanding officer at the Chiriqui Province garrison, Major Omar Torrijos, gave him an intriguing assignment	Mr. Noriega would organize the province's first intelligence service	Restatement
United Fruit was one of the two largest contributors to Panama's national income	Satisfying its interests was a priority for any Panamanian leader	Cause
Mr. Noriega's initial retainer was only $50 to $100 a month, plus occasional gifts of liquor or groceries from the American PX	a former intelligence official says	Restatement
He did it very well	He started building the files that helped him gain power	Cause
A National Guard job assumed by Capt. Noriega in 1964 -- as chief of the transit police in David City, capital of the Chiriqui Province -- was tailor-made for an aspiring super-spy	By pressuring taxi and bus drivers who needed licenses, he gained a ready cache of information	Cause
By pressuring taxi and bus drivers who needed licenses, he gained a ready cache of information	He knew which local luminaries had been caught driving drunk, which had been found with their mistresses	Cause
So he splashed the information on handbills that he distributed throughout the banana-exporting city of Puerto Armuelles, which was ruled by United Fruit Co	The campaign so divided union leaders that the government found them far easier to control	Asynchronous
He was superb	Noriega was an expert at bribing and blackmailing people	Restatement
During his years in Chiriqui, however, Mr. Noriega also revealed himself as an officer as perverse as he was ingenious	Rodrigo Miranda, a local lawyer and human-rights monitor, recalls an intoxicated Noriega visiting prisoners in their cells at the 5th Zone Garrison headquarters in David, where he had his offices.
Mr. Noriega would order them all to take off their clothes and run around the courtyard naked, laughing at them and then retreating to his office	Instantiation
an intoxicated Noriega visiting prisoners in their cells at the 5th Zone Garrison headquarters in David	Mr. Noriega would order them all to take off their clothes and run around the courtyard naked, laughing at them and then retreating to his office	Restatement
Mr. Noriega would order them all to take off their clothes and run around the courtyard naked, laughing at them and then retreating to his office	People started wondering if something was wrong with him	Cause
But through this period, so far as the U.S. military was concerned, Mr. Noriega was a model recruit	He signed up for intelligence and counter-intelligence training under American officers at Fort Gulick in Panama in July 1967, according to a copy of a 1983 resume with details Mr. Noriega has since classified as secret	Instantiation
He signed up for intelligence and counter-intelligence training under American officers at Fort Gulick in Panama in July 1967, according to a copy of a 1983 resume with details Mr. Noriega has since classified as secret	He flew to Fort Bragg, N.C., in September of that year for a course in psychological operations, returning to the School of the Americas in Panama for a two-month course called "military intelligence for officers	Asynchronous
Some American officers interpreted his eagerness and studiousness as a sign of loyalty, but they did so falsely	He rose to chief of intelligence in Panama's socalled G-2 in 1970 after providing populist dictator Torrijos the critical support to defeat a coup attempt against him a year earlier	Synchrony
He rose to chief of intelligence in Panama's socalled G-2 in 1970 after providing populist dictator Torrijos the critical support to defeat a coup attempt against him a year earlier	He became Gen. Torrijos's inseparable shadow, and the holder of all Panama's secrets	Asynchronous
He became Gen. Torrijos's inseparable shadow, and the holder of all Panama's secrets	Mr. Noriega, by now a lieutenant colonel, expanded his contacts to include the Cubans -- not to mention the Israelis, the Taiwanese and any other intelligence service that came knocking	Conjunction
Mr. Noriega, by now a lieutenant colonel, expanded his contacts to include the Cubans -- not to mention the Israelis, the Taiwanese and any other intelligence service that came knocking	When U.S. diplomats complained to the CIA of Col. Noriega's moonlighting, intelligence experts always insisted that his allegiance was first to the Americans	Contrast
Early on in the State Department, we took to calling him the rent-a-colonel, in tribute to his ability to simultaneously milk the antagonistic intelligence services of Cuba and the United States	Some of us wondered how our intelligence people could put so much stock in his information when he was just as close to the Cubans	Conjunction
Even at this early stage, drugs caused additional concerns	During the Nixon administration, the Drug Enforcement Administration became dismayed at the extent of the G-2's connections to arrested drug traffickers	Instantiation
During the Nixon administration, the Drug Enforcement Administration became dismayed at the extent of the G-2's connections to arrested drug traffickers	One DEA agent drew up a list of five options for dealing with Col. Noriega, one of which was assassination	Conjunction
that Gen. Torrijos seemed afraid to act on the concerns of the U.S	Mr. Ingersoll later recalled	Cause
Mr. Noriega became an even greater threat in 1976, when U.S. intelligence services discovered that he had been buying recordings of electronically monitored conversations from three sergeants working for the U.S. Army's 470th Military Intelligence Group	The tapes included wiretaps of Gen. Torrijos's own phone, according to American intelligence officials	Restatement
For the first time, the U.S. considered cutting Mr. Noriega from its intelligence payroll -- and the deliberations were intense	In the world of intelligence, if you want to get information, you get it from seedy characters	Cause
In the world of intelligence, if you want to get information, you get it from seedy characters	The question is how much you get tied in with seedy characters so they can extort you	Cause
Intelligence officials to this day worry whether Mr. Noriega sold sensitive information on the recordings to the Cubans or others	Mr. Turner was troubled enough to cancel the U.S. contract with the rent-a-colonel at the beginning of the Carter administration	Synchrony
The U.S. soon found new cause for concern: gun-running	Prosecutors in Southern Florida indicted five Panamanians on charges of illegally running arms to Sandinista rebels trying to overthrow the Nicaraguan government of Mr. Somoza	Synchrony
At the time, though, in 1979, the U.S. was once again flirting with its longtime Latin American spy	Mr. Noriega made plans to fly to Washington for a meeting with his counterpart at the Pentagon	Cause
Mr. Noriega made plans to fly to Washington for a meeting with his counterpart at the Pentagon	Dade County and federal authorities, learning that he intended to fly through Miami, made plans to arrest him on the gun-running charges as soon as he hit U.S. soil	Asynchronous
The Pentagon foiled the plan	According to military officers at the time, word was passed to Mr. Noriega by his American hosts that the police would be waiting	Restatement
According to military officers at the time, word was passed to Mr. Noriega by his American hosts that the police would be waiting	According to military officers at the time	Asynchronous
Prosecutors in Miami received yet another setback	Their original indictment against Mr. Wittgreen, the friend of Mr. Noriega, and the other four was dismissed on a technicality	Synchrony
Panamanian dictator Torrijos, he was told, had granted the shah of Iran asylum in Panama as a favor to Washington	Mr. Sanford was told Mr. Noriega's friend, Mr. Wittgreen, would be handling the shah's security	Conjunction
Mr. Noriega's friend, Mr. Wittgreen, would be handling the shah's security	Mr. Sanford was told	Cause
After prodding from Mr. Sanford, U.S. Attorney Jack Eskenazi pleaded with Justice Department officials in Washington to let the indictment proceed	Unfortunately," Mr. Eskenazi wrote in a letter, "those of us in law enforcement in Miami find ourselves frequently attempting to enforce the laws of the United States but simultaneously being caught between foreign policy considerations over which we have no control	Restatement
if we had been allowed to go ahead then we wouldn't have the problems we have now	I think	Cause
Soon, the military became a veritable mafia controlling legal and illegal businesses	The Reagan administration also put Mr. Noriega's G-2 back on the U.S. payroll	Contrast
Although working for U.S. intelligence, Mr. Noriega was hardly helping the U.S. exclusively	During the Reagan years he expanded his business and intelligence contacts with the Cubans and the Sandinistas	Cause
During the Reagan years he expanded his business and intelligence contacts with the Cubans and the Sandinistas	He allegedly entered into Panama's first formal business arrangement with Colombian drug bosses, according to Floyd Carlton, a pilot who once worked for Mr. Noriega and who testified before the U.S. grand jury in Miami that would ultimately indict the Panamanian on drug charges	Conjunction
But Mr. Noriega was convinced the Reagan White House wouldn't act against him because he had an insurance policy: his involvement with the Contra rebels in Nicaragua	recalls his close ally Jose Blandon	Restatement
Mr. Blandon says the general allowed the Contras to set up a secret training center in Panama.
Mr. Noriega also conveyed intelligence from his spy operation inside the Nicaraguan capital of Managua.
And on at least one occasion, in the spring of 1985, he helped arrange a sabotage attack on a Sandinista arsenal in Nicaragua	Although, his help for the Contra cause was limited, it was enough to win him important protectors in the Reagan administration	Cause
Although, his help for the Contra cause was limited, it was enough to win him important protectors in the Reagan administration	says Sen. Patrick Leahy, a Vermont Democrat who then served on the Senate Intelligence Committee	Restatement
An incident in 1984 suggested one additional means by which Mr. Noriega might have maintained such influence with Washington -- by compromising U.S. officials	Curtin Windsor, then the ambassador to Costa Rica, recalls being invited to Panama by Mr. Noriega's brother Luis Carlos for a weekend of deep sea fishing and "quiet, serious conversation" on the Aswara Peninsula	Instantiation
being invited to Panama by Mr. Noriega's brother Luis Carlos for a weekend of deep sea fishing and "quiet, serious conversation" on the Aswara Peninsula	Mr. Windsor notified Everett E. Briggs, the U.S. ambassador to Panama, of the invitation	Cause
Briggs screamed	Mr. Windsor recalls	Cause
Yet, his political setbacks mounted	Mr. Noriega was accused of ordering in 1985 the beheading of Hugo Spadafora, his most outspoken political opponent and the first man to publicly finger Mr. Noriega on drug trafficking charges	Instantiation
Mr. Noriega was accused of ordering in 1985 the beheading of Hugo Spadafora, his most outspoken political opponent and the first man to publicly finger Mr. Noriega on drug trafficking charges.
He then ousted President Nicholas Ardito Barletta, a former World Bank official with close ties to the U.S., after Mr. Barletta tried to create a commission to investigate the murder.
And, all the while, Panama's debt problems continued to grow	Mr. Noriega was growing desperate	Cause
In late 1986, he made an offer he thought the U.S. couldn't refuse	Mr. Noriega offered to assassinate the Sandinista leadership in exchange "for a promise to help clean up Noriega's image and a commitment to lift the {U.S.} ban on military sales to the Panamanian Defense Forces	Restatement
North has told Noriega's representative that U.S. law forbade such actions	The representative responded that Noriega had numerous assets in place in Nicaragua and could accomplish many essential things, just as Noriega had helped {the U.S.} the previous year in blowing up a Sandinista arsenal	Asynchronous
Col. North conveyed the request to his superiors and to Assistant Secretary of State Elliot Abrams, who relayed it to Secretary of State George Shultz	Mr. Noriega's proposal was turned down	Asynchronous
The end of the marriage was at hand	Within weeks the unfolding Iran-Contra scandal took away Mr. Noriega's insurance policy	Cause
Within weeks the unfolding Iran-Contra scandal took away Mr. Noriega's insurance policy	The death of CIA Director William Casey and resignation of Oliver North allowed anti-Noriega political forces to gain influence	Restatement
Within weeks the unfolding Iran-Contra scandal took away Mr. Noriega's insurance policy.
The death of CIA Director William Casey and resignation of Oliver North allowed anti-Noriega political forces to gain influence	Public protests against him were triggered in June 1987 due to charges by Diaz Herrera, his former chief of staff, that Mr. Noriega had stolen the 1984 election and had ordered the killing of Messrs.
Spadafora and Torrijos	Asynchronous
Within weeks the unfolding Iran-Contra scandal took away Mr. Noriega's insurance policy.
The death of CIA Director William Casey and resignation of Oliver North allowed anti-Noriega political forces to gain influence.
Public protests against him were triggered in June 1987 due to charges by Diaz Herrera, his former chief of staff, that Mr. Noriega had stolen the 1984 election and had ordered the killing of Messrs.
Spadafora and Torrijos	Few American officials were willing any longer to defend him	Cause
Now, neither side -- the U.S. nor Mr. Noriega -- has an easy out	President Bush has sworn to bring him to justice.
Mr. Noriega believes he hasn't any alternative but to continue clutching to power	Cause
President Bush has sworn to bring him to justice	Mr. Noriega believes he hasn't any alternative but to continue clutching to power	Contrast
President Bush has sworn to bring him to justice.
Mr. Noriega believes he hasn't any alternative but to continue clutching to power	It is a knock-out battle -- perhaps to the death	Cause
For short-term gains, people were willing to put up with him	That allowed him to get stronger and stronger	Cause
For short-term gains, people were willing to put up with him.
That allowed him to get stronger and stronger	I don't think we created him as much as we fed him, nurtured him and let him grow up to be big and strong	Restatement
The new reports of sluggishness, which were foreshadowed by an earlier Labor Department report that manufacturing payrolls dropped by 105,000 in September, give the Fed another reason to further ease its grip on credit and lower interest rates	They need to do something about this	Restatement
Measures of manufacturing activity fell more than the overall measures	Factory output dropped 0.2%, its first decline since February, after having been unchanged in October	Instantiation
Factory output dropped 0.2%, its first decline since February, after having been unchanged in October	Factories operated at 83.7% of capacity, the lowest rate in more than a year and down from 84.1% in September	Contrast
Output of business equipment was unchanged in September	Production of factory equipment, one indication of the strength of manufacturers' investment spending, fell 0.3%	Contrast
Some economists expect further declines in investment spending	Whenever corporate profits are weak that means capital spending is going to soften subsequently	Cause
A decline in truck production more than offset a sharp rise in auto assemblies	the Fed noted	Conjunction
Robin Honiss, president and chief executive officer of this bank holding company, was elected to the additional posts of chairman, president and chief executive of the company's New England Savings Bank subsidiary	William R. Attridge resigned those posts, as well as a seat on NESB's board	Conjunction
The National Cancer Institute report compares mortality rates of two groups of people between the ages of 35 and 44 a decade apart	The death rate from lung cancer of white males aged 35 to 44 in the mid-1970s was 13.4 per 100,000, but the mortality rate of the same age group in the mid-1980s was 9.6, a decline of 28.7%	Instantiation
a decline of 28.7%	Measured the same way, the decline for black males was 14.2%	Contrast
Measured the same way, the decline for black males was 14.2%	The drop in mortality rates for women was less steep -- 8.9% for blacks and 5.3% for whites	Contrast
Even though these favorable trends in lung-cancer mortality affect all sex and race groups, they can't be taken for granted	Smoking prevention programs should reach larger segments of the population, especially children, adolescents and minorities	Cause
But the editorial, by Jan Stjernsward of the World Health Organization, notes that tobacco consumption and lung-cancer mortality rates are rising in developing countries	Non-smoking should be established as the norm of social behavior" around the world, the editorial says, through the enactment of laws that limit advertising, boost tobacco prices and promote anti-smoking education	Cause
The NCI report attributes the differences in mortality rates by race to different smoking patterns	A higher proportion of black men smoke than white men	Restatement
A higher proportion of black men smoke than white men	While nearly equal percentages of black and white women currently smoke, in both sexes more whites have given up smoking than blacks	Conjunction
Asians and native Americans weren't studied	Hispanics were included with whites	Conjunction
After gaining strength during a brief run-up when trading began, the Nasdaq Composite Index weakened under selling pressure	The forces at work included computer-guided trading, as well as profit-driven market makers and institutional investors who had bought stock on the cheap during the recent correction	Restatement
During the last two hours of trading, the composite almost drew even on the day before slipping again	The Nasdaq Composite closed down 1.05, or 0.2%, to 459.93	Restatement
The Nasdaq 100 Index began the day at 449.89, lost 2% at one point, and was up 0.4% at another	The barometer of the biggest nonfinancial stocks settled at 448.49, off 1.40	Conjunction
The volatility was dizzying for traders	The market must have turned up and down 15 different times	Cause
The market must have turned up and down 15 different times	Every time you thought it was going into a rally it gave up, and every time you thought it would rally it came down	Restatement
